Date,reach_id,wse,wse_units
2023-07-31 23:21:10+00:00,45246100371,112.7359,m
2023-08-21 20:06:16+00:00,45246100371,113.6302,m
2023-09-01 18:29:05+00:00,45246100371,112.945,m
2023-09-03 05:22:52+00:00,45246100371,112.5105,m
2023-09-11 16:51:22+00:00,45246100371,111.9742,m
2023-10-02 13:36:24+00:00,45246100371,111.6008,m
2023-10-14 22:52:59+00:00,45246100371,110.248,m
2023-10-23 10:21:29+00:00,45246100371,110.631,m
2023-11-03 08:44:18+00:00,45246100371,111.0818,m
2023-11-04 19:38:04+00:00,45246100371,109.9904,m
2023-11-13 07:06:34+00:00,45246100371,110.6457,m
2023-11-24 05:29:23+00:00,45246100371,111.2916,m
2023-12-04 03:51:39+00:00,45246100371,110.133,m
2023-12-15 02:14:26+00:00,45246100371,112.227,m
2024-01-04 22:59:33+00:00,45246100371,114.0656,m
2024-01-06 09:53:20+00:00,45246100371,113.6549,m
2024-01-14 21:21:49+00:00,45246100371,109.7355,m
2024-01-25 19:44:39+00:00,45246100371,112.5884,m
2024-01-27 06:38:26+00:00,45246100371,108.4931,m
2024-02-04 18:06:55+00:00,45246100371,109.7855,m
2024-02-15 16:29:44+00:00,45246100371,111.6143,m
2024-02-17 03:23:31+00:00,45246100371,108.1837,m
2024-02-25 14:52:00+00:00,45246100371,110.9547,m
2024-03-07 13:14:48+00:00,45246100371,112.8599,m
2024-03-09 00:08:34+00:00,45246100371,108.5028,m
2024-03-28 09:59:51+00:00,45246100371,109.7047,m
2024-03-29 20:53:38+00:00,45246100371,110.7242,m
2024-04-07 08:22:07+00:00,45246100371,110.035,m
2024-04-18 06:44:57+00:00,45246100371,111.9075,m
2024-04-19 17:38:44+00:00,45246100371,108.405,m
2024-05-09 03:30:01+00:00,45246100371,110.2007,m
2024-05-10 14:23:48+00:00,45246100371,109.7641,m
2024-05-19 01:52:17+00:00,45246100371,110.349,m
2024-05-30 00:15:06+00:00,45246100371,109.638,m
2024-05-31 11:08:53+00:00,45246100371,109.8527,m
2024-06-08 22:37:23+00:00,45246100371,111.0008,m
2024-06-19 21:00:11+00:00,45246100371,109.8511,m
2024-06-21 07:53:58+00:00,45246100371,109.7462,m
2024-06-29 19:22:26+00:00,45246100371,110.7762,m
2024-07-10 17:45:14+00:00,45246100371,107.7003,m
2024-07-12 04:39:01+00:00,45246100371,111.8549,m
2024-07-20 16:07:31+00:00,45246100371,111.3949,m
2024-07-31 14:30:19+00:00,45246100371,112.2287,m
2024-08-02 01:24:05+00:00,45246100371,321.0305,m
2024-08-21 11:15:23+00:00,45246100371,112.0549,m
2024-08-22 22:09:09+00:00,45246100371,112.1295,m
2024-08-31 09:37:41+00:00,45246100371,112.5117,m
2024-09-11 08:00:29+00:00,45246100371,111.6508,m
2024-09-12 18:54:15+00:00,45246100371,112.336,m
2024-09-21 06:22:47+00:00,45246100371,113.5636,m
2024-10-02 04:45:37+00:00,45246100371,111.8693,m
2024-10-03 15:39:24+00:00,45246100371,112.034,m
2024-10-23 01:30:41+00:00,45246100371,111.5312,m
2024-10-24 12:24:28+00:00,45246100371,110.7287,m
2024-11-01 23:52:56+00:00,45246100371,110.9239,m
2024-11-12 22:15:45+00:00,45246100371,112.1005,m
2024-11-14 09:09:31+00:00,45246100371,110.0299,m
2024-11-22 20:38:02+00:00,45246100371,110.8313,m
2024-12-03 19:00:50+00:00,45246100371,112.3066,m
2024-12-05 05:54:36+00:00,45246100371,109.3584,m
2024-12-13 17:23:06+00:00,45246100371,109.8641,m
2024-12-24 15:45:54+00:00,45246100371,111.6182,m
2024-12-26 02:39:41+00:00,45246100371,109.2207,m
2025-01-03 14:08:10+00:00,45246100371,109.7023,m
2025-01-14 12:30:58+00:00,45246100371,111.593,m
2025-01-15 23:24:45+00:00,45246100371,110.9668,m
2025-01-24 10:53:15+00:00,45246100371,109.6493,m
2025-02-04 09:16:02+00:00,45246100371,111.5852,m
2025-02-05 20:09:48+00:00,45246100371,108.9681,m
2025-02-14 07:38:19+00:00,45246100371,109.5735,m
2025-02-25 06:01:08+00:00,45246100371,111.3201,m
2025-02-26 16:54:54+00:00,45246100371,108.977,m
2025-03-07 04:23:23+00:00,45246100371,109.5944,m
2025-03-18 02:46:12+00:00,45246100371,111.7482,m
2025-03-19 13:39:59+00:00,45246100371,108.4782,m
2025-03-28 01:08:28+00:00,45246100371,109.861,m
2025-04-07 23:31:16+00:00,45246100371,112.0955,m
2025-04-09 10:25:03+00:00,45246100371,108.8771,m
2025-04-17 21:53:33+00:00,45246100371,109.5229,m
2025-04-28 20:16:21+00:00,45246100371,111.5722,m
2025-04-30 07:10:08+00:00,45246100371,108.668,m
