Date,reach_id,wse,wse_units
2023-07-30 23:21:20+00:00,45243601461,2833.6048,m
2023-08-01 10:13:46+00:00,45243601461,2833.9597,m
2023-08-22 06:58:51+00:00,45243601461,2834.1259,m
2023-09-10 16:51:31+00:00,45243601461,2833.042,m
2023-09-12 03:43:58+00:00,45243601461,2833.5736,m
2023-10-01 13:36:34+00:00,45243601461,2833.4949,m
2023-10-03 00:29:00+00:00,45243601461,2834.4833,m
2023-10-22 10:21:38+00:00,45243601461,2836.9254,m
2023-10-23 21:14:05+00:00,45243601461,2834.1481,m
2023-11-12 07:06:43+00:00,45243601461,2834.0197,m
2023-11-13 17:59:10+00:00,45243601461,2834.4106,m
2023-12-03 03:51:49+00:00,45243601461,2833.3905,m
2023-12-04 14:44:15+00:00,45243601461,2833.5899,m
2023-12-24 00:36:54+00:00,45243601461,2833.8278,m
2024-01-13 21:21:58+00:00,45243601461,2833.6298,m
2024-01-15 08:14:25+00:00,45243601461,2833.0869,m
2024-02-03 18:07:04+00:00,45243601461,2833.3638,m
2024-02-05 04:59:31+00:00,45243601461,2833.2385,m
2024-02-24 14:52:10+00:00,45243601461,2834.6629,m
2024-02-26 01:44:36+00:00,45243601461,2833.6541,m
2024-03-17 22:29:38+00:00,45243601461,2834.1666,m
2024-04-06 08:22:16+00:00,45243601461,2836.5867,m
2024-04-07 19:14:43+00:00,45243601461,2834.0,m
2024-04-27 05:07:22+00:00,45243601461,2833.6371,m
2024-05-18 01:52:27+00:00,45243601461,2834.3137,m
2024-05-19 12:44:53+00:00,45243601461,2833.8511,m
2024-06-07 22:37:32+00:00,45243601461,2834.0759,m
2024-06-09 09:29:59+00:00,45243601461,2833.9861,m
2024-06-28 19:22:36+00:00,45243601461,2833.585,m
2024-06-30 06:15:02+00:00,45243601461,2833.6955,m
2024-07-19 16:07:40+00:00,45243601461,2833.6472,m
2024-07-19 16:07:40+00:00,45243601461,2833.7286,m
2024-07-21 03:00:07+00:00,45243601461,2833.8399,m
2024-08-09 12:52:45+00:00,45243601461,2833.5611,m
2024-08-10 23:45:12+00:00,45243601461,2835.4748,m
2024-08-30 09:37:50+00:00,45243601461,2833.3869,m
2024-08-31 20:30:17+00:00,45243601461,2841.6824,m
2024-09-20 06:22:56+00:00,45243601461,3052.93,m
2024-09-21 17:15:23+00:00,45243601461,2970.0306,m
2024-10-11 03:08:01+00:00,45243601461,2833.7836,m
2024-10-12 14:00:28+00:00,45243601461,2834.5741,m
2024-10-31 23:53:05+00:00,45243601461,2833.7699,m
2024-10-31 23:53:05+00:00,45243601461,2833.7961,m
2024-11-02 10:45:32+00:00,45243601461,2834.2699,m
2024-11-21 20:38:11+00:00,45243601461,2833.5484,m
2024-11-23 07:30:38+00:00,45243601461,2835.3507,m
2024-12-12 17:23:15+00:00,45243601461,2846.256,m
2024-12-14 04:15:42+00:00,45243601461,2834.2965,m
2025-01-02 14:08:20+00:00,45243601461,2833.4056,m
2025-01-04 01:00:46+00:00,45243601461,2834.3724,m
2025-01-23 10:53:24+00:00,45243601461,2834.4623,m
2025-01-24 21:45:51+00:00,45243601461,2836.3917,m
2025-02-13 07:38:28+00:00,45243601461,2833.0911,m
2025-02-14 18:30:55+00:00,45243601461,2833.4342,m
2025-03-06 04:23:32+00:00,45243601461,2833.9528,m
2025-03-07 15:15:58+00:00,45243601461,2834.4416,m
2025-03-27 01:08:37+00:00,45243601461,2835.835,m
2025-03-28 12:01:04+00:00,45243601461,2834.6281,m
2025-04-18 08:46:09+00:00,45243601461,2834.9816,m
