Date,reach_id,wse,wse_units
2023-04-08 17:26:52+00:00,45247402531,413.0502,m
2023-04-13 16:40:02+00:00,45247402531,413.0311,m
2023-04-20 15:34:27+00:00,45247402531,413.2593,m
2023-04-21 15:25:05+00:00,45247402531,413.2088,m
2023-04-23 15:06:21+00:00,45247402531,413.2098,m
2023-04-26 14:38:15+00:00,45247402531,413.296,m
2023-04-27 14:28:53+00:00,45247402531,413.27,m
2023-04-28 14:19:30+00:00,45247402531,413.2971,m
2023-04-29 14:10:08+00:00,45247402531,413.3493,m
2023-04-30 14:00:46+00:00,45247402531,413.8886,m
2023-05-01 13:51:24+00:00,45247402531,413.5698,m
2023-05-02 13:42:01+00:00,45247402531,413.372,m
2023-05-04 13:23:17+00:00,45247402531,413.2986,m
2023-05-05 13:13:54+00:00,45247402531,413.2946,m
2023-05-07 12:55:10+00:00,45247402531,413.3631,m
2023-05-08 12:45:48+00:00,45247402531,414.8043,m
2023-05-09 12:36:26+00:00,45247402531,413.3352,m
2023-05-10 12:27:03+00:00,45247402531,413.3691,m
2023-05-11 12:17:41+00:00,45247402531,413.399,m
2023-05-12 12:08:19+00:00,45247402531,413.371,m
2023-05-13 11:58:57+00:00,45247402531,413.3568,m
2023-05-14 11:49:34+00:00,45247402531,413.3676,m
2023-05-15 11:40:12+00:00,45247402531,413.3928,m
2023-05-16 11:30:49+00:00,45247402531,418.8637,m
2023-05-17 11:21:27+00:00,45247402531,422.4082,m
2023-05-18 11:12:05+00:00,45247402531,413.3987,m
2023-05-23 10:25:15+00:00,45247402531,413.5009,m
2023-05-24 10:15:53+00:00,45247402531,413.4573,m
2023-05-25 10:06:31+00:00,45247402531,413.4382,m
2023-05-26 09:57:09+00:00,45247402531,413.4544,m
2023-05-27 09:47:47+00:00,45247402531,413.4719,m
2023-05-28 09:38:24+00:00,45247402531,413.4269,m
2023-05-29 09:29:02+00:00,45247402531,413.6181,m
2023-05-30 09:19:40+00:00,45247402531,413.7833,m
2023-05-31 09:10:18+00:00,45247402531,413.7516,m
2023-06-01 09:00:55+00:00,45247402531,413.7592,m
2023-06-02 08:51:33+00:00,45247402531,413.7257,m
2023-06-03 08:42:11+00:00,45247402531,413.6774,m
2023-06-04 08:32:49+00:00,45247402531,413.6687,m
2023-06-05 08:23:27+00:00,45247402531,413.8398,m
2023-06-06 08:14:05+00:00,45247402531,413.8018,m
2023-06-07 08:04:43+00:00,45247402531,413.7045,m
2023-06-08 07:55:21+00:00,45247402531,413.85,m
2023-06-09 07:45:58+00:00,45247402531,413.7831,m
2023-06-10 07:36:36+00:00,45247402531,413.7492,m
2023-06-11 07:27:14+00:00,45247402531,413.7345,m
2023-06-12 07:17:52+00:00,45247402531,413.7646,m
2023-06-13 07:08:29+00:00,45247402531,413.5982,m
2023-06-14 06:59:07+00:00,45247402531,413.4991,m
2023-06-15 06:49:45+00:00,45247402531,413.503,m
2023-06-16 06:40:22+00:00,45247402531,413.4799,m
2023-06-17 06:31:00+00:00,45247402531,413.3497,m
2023-06-18 06:21:38+00:00,45247402531,413.379,m
2023-06-19 06:12:16+00:00,45247402531,413.3406,m
2023-06-20 06:02:54+00:00,45247402531,413.3533,m
2023-06-21 05:53:33+00:00,45247402531,413.3462,m
2023-06-22 05:44:10+00:00,45247402531,413.3165,m
2023-06-23 05:34:49+00:00,45247402531,413.3088,m
2023-06-24 05:25:26+00:00,45247402531,414.7482,m
2023-06-25 05:16:04+00:00,45247402531,413.3122,m
2023-06-26 05:06:42+00:00,45247402531,410.3813,m
2023-06-27 04:57:20+00:00,45247402531,442.8652,m
2023-06-28 04:47:58+00:00,45247402531,435.6188,m
2023-07-01 04:19:52+00:00,45247402531,435.4299,m
2023-07-03 04:01:08+00:00,45247402531,422.8906,m
2023-07-05 03:42:23+00:00,45247402531,412.2735,m
2023-07-06 03:33:02+00:00,45247402531,416.0825,m
2023-07-08 03:14:17+00:00,45247402531,415.6738,m
2023-07-10 02:55:33+00:00,45247402531,423.116,m
2023-08-04 10:16:59+00:00,45247402531,415.9116,m
2023-08-22 20:05:48+00:00,45247402531,424.174,m
2023-08-25 07:02:04+00:00,45247402531,415.5584,m
2023-09-12 16:50:54+00:00,45247402531,424.621,m
2023-09-15 03:47:10+00:00,45247402531,415.5479,m
2023-10-03 13:35:56+00:00,45247402531,426.4458,m
2023-10-24 10:21:01+00:00,45247402531,422.3748,m
2023-11-14 07:06:06+00:00,45247402531,414.7606,m
2023-12-05 03:51:11+00:00,45247402531,414.1954,m
2024-01-18 08:17:38+00:00,45247402531,415.2792,m
2024-02-08 05:02:43+00:00,45247402531,413.2203,m
2024-02-26 14:51:32+00:00,45247402531,425.4916,m
2024-03-20 22:32:51+00:00,45247402531,417.218,m
2024-04-08 08:21:40+00:00,45247402531,411.0038,m
2024-04-10 19:17:56+00:00,45247402531,412.4309,m
2024-04-29 05:06:45+00:00,45247402531,411.0091,m
2024-05-20 01:51:49+00:00,45247402531,411.2023,m
2024-05-22 12:48:05+00:00,45247402531,411.5197,m
2024-06-09 22:36:55+00:00,45247402531,410.7145,m
2024-06-12 09:33:11+00:00,45247402531,410.6959,m
2024-06-30 19:21:58+00:00,45247402531,412.5745,m
2024-07-03 06:18:14+00:00,45247402531,417.7862,m
2024-07-24 03:03:20+00:00,45247402531,418.92,m
2024-08-13 23:48:24+00:00,45247402531,422.1403,m
2024-09-01 09:37:13+00:00,45247402531,439.0875,m
2024-09-03 20:33:30+00:00,45247402531,419.317,m
2024-10-13 03:07:24+00:00,45247402531,414.7683,m
2024-11-05 10:48:45+00:00,45247402531,415.4778,m
2024-11-26 07:33:51+00:00,45247402531,419.0349,m
2024-12-17 04:18:54+00:00,45247402531,414.1697,m
2025-01-04 14:07:42+00:00,45247402531,421.506,m
2025-01-07 01:03:58+00:00,45247402531,415.2199,m
2025-01-25 10:52:47+00:00,45247402531,414.309,m
2025-01-27 21:49:03+00:00,45247402531,416.014,m
2025-02-15 07:37:51+00:00,45247402531,412.9209,m
2025-02-17 18:34:08+00:00,45247402531,420.4122,m
2025-03-08 04:22:55+00:00,45247402531,410.2121,m
2025-03-10 15:19:11+00:00,45247402531,411.7519,m
2025-04-18 21:53:05+00:00,45247402531,410.1433,m
2025-04-21 08:49:22+00:00,45247402531,410.1577,m
