Date,reach_id,wse,wse_units
2023-03-31 05:39:58+00:00,45244900301,1629.4441,m
2023-04-02 05:21:13+00:00,45244900301,1629.0846,m
2023-04-03 05:11:51+00:00,45244900301,1629.2648,m
2023-04-04 05:02:29+00:00,45244900301,1638.3018,m
2023-04-05 04:53:06+00:00,45244900301,1630.0263,m
2023-04-07 04:34:23+00:00,45244900301,1870.2424,m
2023-04-08 04:25:01+00:00,45244900301,1627.9025,m
2023-04-09 04:15:39+00:00,45244900301,1629.0473,m
2023-04-10 04:06:17+00:00,45244900301,1629.5751,m
2023-04-11 03:56:55+00:00,45244900301,1628.7971,m
2023-04-12 03:47:33+00:00,45244900301,1628.0918,m
2023-04-13 03:38:11+00:00,45244900301,1628.5575,m
2023-04-14 03:28:49+00:00,45244900301,1628.4522,m
2023-04-15 03:19:27+00:00,45244900301,1629.491,m
2023-04-16 03:10:05+00:00,45244900301,1629.4529,m
2023-04-17 03:00:43+00:00,45244900301,1628.8552,m
2023-04-18 02:51:21+00:00,45244900301,1628.8713,m
2023-04-19 02:41:59+00:00,45244900301,1629.0965,m
2023-04-20 02:32:37+00:00,45244900301,1629.1883,m
2023-04-21 02:23:14+00:00,45244900301,1628.5637,m
2023-04-22 02:13:52+00:00,45244900301,1629.529,m
2023-04-23 02:04:30+00:00,45244900301,1628.815,m
2023-04-24 01:55:08+00:00,45244900301,1630.4013,m
2023-04-25 01:45:46+00:00,45244900301,1628.6941,m
2023-04-26 01:36:24+00:00,45244900301,1628.5175,m
2023-04-27 01:27:02+00:00,45244900301,1884.7178,m
2023-04-28 01:17:40+00:00,45244900301,1630.0373,m
2023-04-29 01:08:17+00:00,45244900301,1628.7561,m
2023-04-30 00:58:55+00:00,45244900301,1629.4959,m
2023-05-01 00:49:33+00:00,45244900301,1629.1192,m
2023-05-02 00:40:11+00:00,45244900301,1631.1065,m
2023-05-03 00:30:48+00:00,45244900301,1630.3484,m
2023-05-04 00:21:26+00:00,45244900301,1629.2367,m
