Date,reach_id,wse,wse_units
2023-08-09 08:35:51+00:00,45255000411,37.7762,m
2023-08-30 05:20:56+00:00,45255000411,38.6696,m
2023-09-20 02:06:02+00:00,45255000411,35.7621,m
2023-10-10 22:51:04+00:00,45255000411,36.6627,m
2023-10-31 19:36:09+00:00,45255000411,35.4121,m
2023-11-09 07:04:21+00:00,45255000411,37.9289,m
2023-11-21 16:21:14+00:00,45255000411,33.072,m
2023-11-30 03:49:26+00:00,45255000411,36.8644,m
2023-12-12 13:06:19+00:00,45255000411,34.0323,m
2023-12-21 00:34:30+00:00,45255000411,37.1635,m
2024-01-02 09:51:25+00:00,45255000411,34.1353,m
2024-01-10 21:19:35+00:00,45255000411,36.1019,m
2024-01-31 18:04:42+00:00,45255000411,39.9488,m
2024-02-13 03:21:35+00:00,45255000411,33.9009,m
2024-02-21 14:49:47+00:00,45255000411,-7.0004,m
2024-03-05 00:06:40+00:00,45255000411,34.8989,m
2024-03-13 11:34:49+00:00,45255000411,35.4584,m
2024-03-25 20:51:43+00:00,45255000411,32.7354,m
2024-04-03 08:19:54+00:00,45255000411,34.9973,m
2024-04-15 17:36:49+00:00,45255000411,34.7574,m
2024-04-24 05:05:00+00:00,45255000411,34.2416,m
2024-05-06 14:21:52+00:00,45255000411,35.0506,m
2024-05-15 01:50:04+00:00,45255000411,35.0498,m
2024-05-27 11:06:57+00:00,45255000411,34.6997,m
2024-06-06 09:29:16+00:00,45255000411,33.4578,m
2024-06-17 07:52:03+00:00,45255000411,36.4723,m
2024-06-25 19:20:13+00:00,45255000411,72.0252,m
2024-07-08 04:37:05+00:00,45255000411,38.6746,m
2024-07-29 01:22:11+00:00,45255000411,37.5844,m
2024-09-08 18:52:21+00:00,45255000411,35.714,m
2024-09-29 15:37:29+00:00,45255000411,36.207,m
2024-10-08 03:05:39+00:00,45255000411,14.0949,m
2024-10-20 12:22:33+00:00,45255000411,36.2581,m
2024-10-28 23:50:43+00:00,45255000411,31.817,m
2024-11-18 20:35:48+00:00,45255000411,34.3913,m
2024-11-20 07:29:54+00:00,45255000411,90.4655,m
2024-12-01 05:52:42+00:00,45255000411,33.4699,m
2024-12-09 17:20:52+00:00,45255000411,35.0933,m
2024-12-22 02:37:46+00:00,45255000411,34.143,m
2024-12-30 14:05:57+00:00,45255000411,34.072,m
2025-01-20 10:51:01+00:00,45255000411,35.5395,m
2025-02-01 20:07:54+00:00,45255000411,34.345,m
2025-02-10 07:36:05+00:00,45255000411,35.0469,m
2025-02-22 16:53:00+00:00,45255000411,32.8577,m
2025-03-03 04:21:10+00:00,45255000411,42.3382,m
2025-03-15 13:38:04+00:00,45255000411,32.795,m
2025-04-05 10:23:07+00:00,45255000411,33.3959,m
2025-04-13 21:51:19+00:00,45255000411,34.9125,m
2025-04-15 08:45:25+00:00,45255000411,46.5604,m
2025-04-26 07:08:14+00:00,45255000411,34.2154,m
