Date,reach_id,wse,wse_units
2023-07-26 23:18:15+00:00,45258000331,108.0352,m
2023-08-08 08:35:30+00:00,45258000331,108.4055,m
2023-08-29 05:20:35+00:00,45258000331,108.8675,m
2023-09-06 16:48:27+00:00,45258000331,107.9146,m
2023-09-19 02:05:41+00:00,45258000331,107.8017,m
2023-10-09 22:50:43+00:00,45258000331,108.5733,m
2023-10-18 10:18:34+00:00,45258000331,107.9131,m
2023-10-30 19:35:48+00:00,45258000331,107.6701,m
2023-11-08 07:03:39+00:00,45258000331,107.6024,m
2023-11-20 16:20:53+00:00,45258000331,107.8883,m
2023-11-29 03:48:45+00:00,45258000331,107.6805,m
2023-12-11 13:05:58+00:00,45258000331,107.8046,m
2023-12-20 00:33:49+00:00,45258000331,107.6423,m
2024-01-01 09:51:04+00:00,45258000331,107.5952,m
2024-01-09 21:18:54+00:00,45258000331,107.9002,m
2024-01-30 18:04:01+00:00,45258000331,107.843,m
2024-02-12 03:21:14+00:00,45258000331,107.4585,m
2024-02-20 14:49:06+00:00,45258000331,107.7775,m
2024-03-04 00:06:19+00:00,45258000331,109.1894,m
2024-03-12 11:34:08+00:00,45258000331,108.5211,m
2024-03-24 20:51:22+00:00,45258000331,108.629,m
2024-04-02 08:19:13+00:00,45258000331,107.6185,m
2024-04-14 17:36:28+00:00,45258000331,107.9404,m
2024-04-23 05:04:19+00:00,45258000331,107.6648,m
2024-05-05 14:21:31+00:00,45258000331,108.5914,m
2024-05-14 01:49:23+00:00,45258000331,108.1577,m
2024-05-26 11:06:36+00:00,45258000331,107.9676,m
2024-06-03 22:34:29+00:00,45258000331,110.6592,m
2024-06-16 07:51:42+00:00,45258000331,118.4225,m
2024-06-24 19:19:32+00:00,45258000331,109.5908,m
2024-07-07 04:36:44+00:00,45258000331,109.6144,m
2024-07-15 16:04:36+00:00,45258000331,109.0006,m
2024-07-28 01:21:50+00:00,45258000331,108.188,m
2024-08-05 12:49:41+00:00,45258000331,108.4693,m
2024-08-17 22:06:55+00:00,45258000331,108.549,m
2024-08-26 09:34:45+00:00,45258000331,108.8502,m
2024-09-07 18:52:00+00:00,45258000331,108.6321,m
2024-09-16 06:19:51+00:00,45258000331,108.2847,m
2024-09-28 15:37:08+00:00,45258000331,108.5317,m
2024-10-07 03:04:59+00:00,45258000331,108.7485,m
2024-10-19 12:22:12+00:00,45258000331,108.1241,m
2024-10-27 23:50:02+00:00,45258000331,108.2203,m
2024-11-17 20:35:06+00:00,45258000331,108.0676,m
2024-11-30 05:52:21+00:00,45258000331,108.0079,m
2024-12-08 17:20:11+00:00,45258000331,107.9855,m
2024-12-21 02:37:24+00:00,45258000331,107.8014,m
2024-12-29 14:05:16+00:00,45258000331,107.967,m
2025-01-19 10:50:20+00:00,45258000331,107.8767,m
2025-01-31 20:07:33+00:00,45258000331,107.8468,m
2025-02-09 07:35:23+00:00,45258000331,107.8244,m
2025-02-21 16:52:38+00:00,45258000331,107.9424,m
2025-03-02 04:20:29+00:00,45258000331,107.9352,m
2025-03-14 13:37:42+00:00,45258000331,107.8271,m
2025-04-04 10:22:46+00:00,45258000331,107.7178,m
2025-04-12 21:50:38+00:00,45258000331,107.889,m
2025-04-25 07:07:53+00:00,45258000331,108.1967,m
