Date,reach_id,wse,wse_units
2023-07-30 10:14:44+00:00,45311100695,1.2951,m
2023-09-07 16:48:07+00:00,45311100695,1.6435,m
2023-09-10 03:44:55+00:00,45311100695,1.8855,m
2023-10-01 00:29:58+00:00,45311100695,0.7455,m
2023-10-21 21:15:02+00:00,45311100695,1.906,m
2023-11-09 07:03:10+00:00,45311100695,0.7387,m
2023-11-11 18:00:07+00:00,45311100695,1.7409,m
2023-11-30 03:48:16+00:00,45311100695,1.918,m
2023-12-02 14:45:13+00:00,45311100695,0.2086,m
2023-12-21 00:33:20+00:00,45311100695,1.3481,m
2023-12-23 11:30:18+00:00,45311100695,1.6448,m
2024-01-13 08:15:22+00:00,45311100695,1.5157,m
2024-02-03 05:00:29+00:00,45311100695,0.272,m
2024-02-21 14:48:36+00:00,45311100695,1.7084,m
2024-02-24 01:45:34+00:00,45311100695,0.2414,m
2024-03-15 22:30:36+00:00,45311100695,0.5112,m
2024-04-03 08:18:43+00:00,45311100695,1.329,m
2024-04-05 19:15:40+00:00,45311100695,0.7888,m
2024-04-24 05:03:50+00:00,45311100695,2.5477,m
2024-04-26 16:00:46+00:00,45311100695,1.7965,m
2024-05-17 12:45:51+00:00,45311100695,1.7941,m
2024-06-04 22:34:00+00:00,45311100695,6.4589,m
2024-06-25 19:19:03+00:00,45311100695,1.811,m
2024-06-28 06:16:00+00:00,45311100695,2.1947,m
2024-07-19 03:01:05+00:00,45311100695,2.5531,m
2024-08-08 23:46:09+00:00,45311100695,1.6143,m
2024-08-29 20:31:14+00:00,45311100695,0.913,m
2024-09-19 17:16:20+00:00,45311100695,3.1051,m
2024-10-10 14:01:26+00:00,45311100695,0.9492,m
2024-10-28 23:49:33+00:00,45311100695,1.3069,m
2024-10-31 10:46:29+00:00,45311100695,0.436,m
2024-11-18 20:34:37+00:00,45311100695,2.0762,m
2024-11-21 07:31:35+00:00,45311100695,1.8169,m
2024-12-09 17:19:42+00:00,45311100695,0.8503,m
2024-12-12 04:16:39+00:00,45311100695,1.5109,m
2024-12-30 14:04:47+00:00,45311100695,1.2007,m
2025-01-02 01:01:44+00:00,45311100695,0.3237,m
2025-01-20 10:49:51+00:00,45311100695,1.6181,m
2025-01-22 21:46:49+00:00,45311100695,1.6089,m
2025-02-10 07:34:54+00:00,45311100695,0.8843,m
2025-02-12 18:31:52+00:00,45311100695,2.237,m
2025-03-03 04:20:00+00:00,45311100695,1.2483,m
2025-03-05 15:16:56+00:00,45311100695,0.4094,m
2025-03-24 01:05:05+00:00,45311100695,1.1065,m
2025-03-26 12:02:02+00:00,45311100695,1.0085,m
2025-04-13 21:50:09+00:00,45311100695,0.5844,m
2025-04-16 08:47:07+00:00,45311100695,1.6823,m
