Date,reach_id,wse,wse_units
2023-04-10 17:08:08+00:00,45247402591,407.9598,m
2023-04-23 15:06:21+00:00,45247402591,405.3197,m
2023-04-24 14:56:59+00:00,45247402591,405.4091,m
2023-04-26 14:38:15+00:00,45247402591,405.4107,m
2023-04-27 14:28:53+00:00,45247402591,405.4404,m
2023-04-28 14:19:31+00:00,45247402591,405.6191,m
2023-04-29 14:10:09+00:00,45247402591,407.9652,m
2023-05-02 13:42:02+00:00,45247402591,405.4077,m
2023-05-04 13:23:17+00:00,45247402591,405.3686,m
2023-05-05 13:13:55+00:00,45247402591,405.2753,m
2023-05-08 12:45:48+00:00,45247402591,405.2777,m
2023-05-09 12:36:26+00:00,45247402591,405.3856,m
2023-05-10 12:27:04+00:00,45247402591,405.4053,m
2023-05-11 12:17:42+00:00,45247402591,405.4296,m
2023-05-12 12:08:19+00:00,45247402591,405.375,m
2023-05-13 11:58:57+00:00,45247402591,405.3639,m
2023-05-14 11:49:35+00:00,45247402591,405.2899,m
2023-05-15 11:40:12+00:00,45247402591,405.407,m
2023-05-16 11:30:50+00:00,45247402591,405.3276,m
2023-05-17 11:21:27+00:00,45247402591,405.7509,m
2023-05-18 11:12:05+00:00,45247402591,405.3033,m
2023-05-24 10:15:53+00:00,45247402591,405.2742,m
2023-05-25 10:06:31+00:00,45247402591,405.1961,m
2023-05-26 09:57:09+00:00,45247402591,405.2909,m
2023-05-27 09:47:47+00:00,45247402591,405.1275,m
2023-05-28 09:38:25+00:00,45247402591,404.9166,m
2023-05-29 09:29:03+00:00,45247402591,405.2882,m
2023-05-30 09:19:40+00:00,45247402591,405.3053,m
2023-05-31 09:10:18+00:00,45247402591,405.1248,m
2023-06-01 09:00:56+00:00,45247402591,405.1466,m
2023-06-02 08:51:34+00:00,45247402591,405.214,m
2023-06-04 08:32:50+00:00,45247402591,405.3122,m
2023-06-05 08:23:27+00:00,45247402591,405.1665,m
2023-06-06 08:14:05+00:00,45247402591,405.2317,m
2023-06-07 08:04:43+00:00,45247402591,404.9876,m
2023-06-08 07:55:21+00:00,45247402591,404.9982,m
2023-06-09 07:45:59+00:00,45247402591,405.1978,m
2023-06-10 07:36:37+00:00,45247402591,404.9154,m
2023-06-11 07:27:14+00:00,45247402591,404.8509,m
2023-06-12 07:17:52+00:00,45247402591,405.0756,m
2023-06-13 07:08:30+00:00,45247402591,404.8407,m
2023-06-14 06:59:08+00:00,45247402591,404.8028,m
2023-06-15 06:49:45+00:00,45247402591,404.8838,m
2023-06-16 06:40:23+00:00,45247402591,404.3052,m
2023-06-17 06:31:01+00:00,45247402591,404.5083,m
2023-06-18 06:21:39+00:00,45247402591,404.6842,m
2023-06-19 06:12:17+00:00,45247402591,404.7033,m
2023-06-20 06:02:55+00:00,45247402591,404.6749,m
2023-06-21 05:53:33+00:00,45247402591,404.6949,m
2023-06-22 05:44:11+00:00,45247402591,405.0152,m
2023-06-24 05:25:27+00:00,45247402591,416.4796,m
2023-06-25 05:16:05+00:00,45247402591,416.6492,m
2023-06-26 05:06:43+00:00,45247402591,416.0629,m
2023-06-27 04:57:21+00:00,45247402591,414.5183,m
2023-06-28 04:47:59+00:00,45247402591,416.4179,m
2023-07-01 04:19:52+00:00,45247402591,416.8764,m
2023-07-02 04:10:30+00:00,45247402591,416.8042,m
2023-07-03 04:01:08+00:00,45247402591,416.4104,m
2023-07-04 03:51:46+00:00,45247402591,416.29,m
2023-07-05 03:42:24+00:00,45247402591,410.7985,m
2023-07-06 03:33:02+00:00,45247402591,411.0298,m
2023-07-07 03:23:40+00:00,45247402591,414.5084,m
2023-07-08 03:14:18+00:00,45247402591,416.6868,m
2023-07-09 03:04:56+00:00,45247402591,416.9568,m
2023-07-10 02:55:34+00:00,45247402591,416.8527,m
2023-09-04 05:24:13+00:00,45247402591,409.3755,m
2023-11-05 19:39:25+00:00,45247402591,414.284,m
2024-01-07 09:54:41+00:00,45247402591,406.1673,m
2024-01-15 21:21:30+00:00,45247402591,407.5791,m
2024-01-28 06:39:47+00:00,45247402591,405.3085,m
2024-02-18 03:24:52+00:00,45247402591,405.3943,m
2024-03-10 00:09:55+00:00,45247402591,397.7564,m
2024-03-30 20:54:59+00:00,45247402591,404.3138,m
2024-04-20 17:40:05+00:00,45247402591,402.5495,m
2024-06-01 11:10:14+00:00,45247402591,406.5704,m
2024-06-22 07:55:18+00:00,45247402591,410.5981,m
2024-06-30 19:22:07+00:00,45247402591,413.601,m
2024-07-13 04:40:22+00:00,45247402591,409.6583,m
2024-08-23 22:10:30+00:00,45247402591,416.8765,m
2024-09-13 18:55:36+00:00,45247402591,411.9261,m
2024-10-25 12:25:48+00:00,45247402591,411.5229,m
2024-11-15 09:10:52+00:00,45247402591,412.5577,m
2024-12-06 05:55:57+00:00,45247402591,411.4366,m
2024-12-14 17:22:47+00:00,45247402591,412.5267,m
2024-12-27 02:41:02+00:00,45247402591,414.7127,m
2025-01-16 23:26:06+00:00,45247402591,408.9828,m
2025-01-25 10:52:56+00:00,45247402591,415.7895,m
2025-02-06 20:11:09+00:00,45247402591,408.0996,m
2025-02-15 07:38:00+00:00,45247402591,406.2499,m
2025-02-27 16:56:15+00:00,45247402591,405.3594,m
2025-03-20 13:41:20+00:00,45247402591,405.1066,m
2025-03-29 01:08:09+00:00,45247402591,414.4784,m
2025-04-10 10:26:24+00:00,45247402591,405.1622,m
2025-05-01 07:11:29+00:00,45247402591,405.336,m
