Date,reach_id,wse,wse_units
2023-07-30 10:14:43+00:00,45311300515,2.4158,m
2023-09-28 13:33:02+00:00,45311300515,1.1574,m
2023-10-01 00:29:57+00:00,45311300515,5.5026,m
2023-10-19 10:18:05+00:00,45311300515,1.7159,m
2023-10-21 21:15:02+00:00,45311300515,-1.4874,m
2023-11-09 07:03:11+00:00,45311300515,0.7575,m
2023-11-11 18:00:07+00:00,45311300515,-1.1577,m
2023-11-30 03:48:16+00:00,45311300515,0.2216,m
2023-12-02 14:45:12+00:00,45311300515,-3.772,m
2023-12-21 00:33:20+00:00,45311300515,1.7967,m
2023-12-23 11:30:17+00:00,45311300515,0.6965,m
2024-01-10 21:18:26+00:00,45311300515,1.3903,m
2024-01-13 08:15:22+00:00,45311300515,-2.3679,m
2024-01-31 18:03:32+00:00,45311300515,1.7599,m
2024-02-21 14:48:37+00:00,45311300515,1.1715,m
2024-02-24 01:45:33+00:00,45311300515,2.1351,m
2024-03-13 11:33:39+00:00,45311300515,0.9456,m
2024-04-03 08:18:44+00:00,45311300515,0.7249,m
2024-04-05 19:15:40+00:00,45311300515,3.4125,m
2024-04-24 05:03:50+00:00,45311300515,2.2989,m
2024-04-26 16:00:46+00:00,45311300515,7.9999,m
2024-05-15 01:48:54+00:00,45311300515,1.3181,m
2024-05-17 12:45:50+00:00,45311300515,7.8832,m
2024-06-28 06:15:59+00:00,45311300515,2.1091,m
2024-07-19 03:01:04+00:00,45311300515,2.4219,m
2024-08-08 23:46:09+00:00,45311300515,-1.3122,m
2024-08-29 20:31:13+00:00,45311300515,2.4153,m
2024-10-10 14:01:25+00:00,45311300515,2.436,m
2024-10-28 23:49:33+00:00,45311300515,0.9468,m
2024-10-31 10:46:29+00:00,45311300515,-1.1286,m
2024-11-18 20:34:38+00:00,45311300515,2.4189,m
2024-11-21 07:31:35+00:00,45311300515,1.6356,m
2024-12-09 17:19:42+00:00,45311300515,0.9024,m
2024-12-12 04:16:39+00:00,45311300515,2.5988,m
2024-12-30 14:04:47+00:00,45311300515,0.5959,m
2025-01-02 01:01:44+00:00,45311300515,-1.1607,m
2025-01-20 10:49:52+00:00,45311300515,1.696,m
2025-01-22 21:46:48+00:00,45311300515,1.5527,m
2025-02-10 07:34:55+00:00,45311300515,0.9331,m
2025-02-12 18:31:51+00:00,45311300515,5.9166,m
2025-03-03 04:20:00+00:00,45311300515,0.1067,m
2025-03-05 15:16:56+00:00,45311300515,2.1869,m
2025-03-24 01:05:05+00:00,45311300515,1.0957,m
2025-03-26 12:02:01+00:00,45311300515,0.8848,m
2025-04-13 21:50:10+00:00,45311300515,1.0692,m
2025-04-16 08:47:06+00:00,45311300515,2.1598,m
