Date,reach_id,wse,wse_units
2023-08-04 10:16:29+00:00,45248400091,255.776,m
2023-08-25 07:01:34+00:00,45248400091,255.6706,m
2023-09-02 18:29:06+00:00,45248400091,256.0386,m
2023-09-15 03:46:40+00:00,45248400091,255.709,m
2023-10-06 00:31:42+00:00,45248400091,255.6847,m
2023-10-14 11:59:14+00:00,45248400091,260.9217,m
2023-10-26 21:16:47+00:00,45248400091,256.1088,m
2023-11-04 08:44:19+00:00,45248400091,255.288,m
2023-11-16 18:01:52+00:00,45248400091,260.3416,m
2023-11-25 05:29:24+00:00,45248400091,255.1287,m
2023-12-07 14:46:57+00:00,45248400091,255.2757,m
2023-12-16 02:14:27+00:00,45248400091,258.137,m
2024-01-05 22:59:34+00:00,45248400091,254.7328,m
2024-01-18 08:17:08+00:00,45248400091,254.5315,m
2024-01-26 19:44:40+00:00,45248400091,259.8456,m
2024-02-08 05:02:13+00:00,45248400091,254.4924,m
2024-02-16 16:29:45+00:00,45248400091,259.4865,m
2024-02-29 01:47:19+00:00,45248400091,254.3012,m
2024-03-08 13:14:49+00:00,45248400091,254.1218,m
2024-03-20 22:32:21+00:00,45248400091,254.3894,m
2024-03-29 09:59:53+00:00,45248400091,253.7197,m
2024-04-10 19:17:26+00:00,45248400091,254.9872,m
2024-04-19 06:44:59+00:00,45248400091,253.4092,m
2024-05-01 16:02:30+00:00,45248400091,253.8286,m
2024-05-10 03:30:02+00:00,45248400091,253.4739,m
2024-05-22 12:47:35+00:00,45248400091,253.2394,m
2024-05-31 00:15:07+00:00,45248400091,253.6277,m
2024-06-12 09:32:41+00:00,45248400091,253.2023,m
2024-06-20 21:00:12+00:00,45248400091,256.3513,m
2024-07-03 06:17:44+00:00,45248400091,253.0999,m
2024-07-11 17:45:15+00:00,45248400091,256.7428,m
2024-07-24 03:02:50+00:00,45248400091,256.175,m
2024-08-01 14:30:20+00:00,45248400091,255.5724,m
2024-08-13 23:47:54+00:00,45248400091,257.9131,m
2024-08-22 11:15:24+00:00,45248400091,255.9715,m
2024-09-03 20:33:00+00:00,45248400091,257.0522,m
2024-09-12 08:00:30+00:00,45248400091,257.8605,m
2024-09-24 17:18:06+00:00,45248400091,256.1198,m
2024-10-03 04:45:39+00:00,45248400091,255.7823,m
2024-10-24 01:30:42+00:00,45248400091,255.6206,m
2024-11-05 10:48:15+00:00,45248400091,255.1554,m
2024-11-26 07:33:21+00:00,45248400091,255.2449,m
2024-12-04 19:00:51+00:00,45248400091,255.402,m
2024-12-17 04:18:24+00:00,45248400091,255.7964,m
2024-12-25 15:45:55+00:00,45248400091,256.0442,m
2025-01-07 01:03:28+00:00,45248400091,255.0444,m
2025-01-15 12:30:59+00:00,45248400091,255.0081,m
2025-01-27 21:48:33+00:00,45248400091,255.0525,m
2025-02-05 09:16:03+00:00,45248400091,254.5886,m
2025-02-17 18:33:38+00:00,45248400091,254.8465,m
2025-02-26 06:01:09+00:00,45248400091,254.605,m
2025-03-10 15:18:41+00:00,45248400091,254.9614,m
2025-03-19 02:46:14+00:00,45248400091,254.6411,m
2025-03-31 12:03:46+00:00,45248400091,254.3315,m
2025-04-08 23:31:17+00:00,45248400091,254.612,m
2025-04-21 08:48:52+00:00,45248400091,254.1018,m
2025-04-29 20:16:23+00:00,45248400091,254.2077,m
