Date,reach_id,wse,wse_units
2023-08-09 08:36:31+00:00,45220300065,3.6655,m
2023-08-30 05:21:36+00:00,45220300065,3.6268,m
2023-09-07 16:48:28+00:00,45220300065,3.677,m
2023-09-20 02:06:42+00:00,45220300065,3.3612,m
2023-09-28 13:33:31+00:00,45220300065,3.3517,m
2023-10-19 10:18:35+00:00,45220300065,2.7407,m
2023-10-31 19:36:49+00:00,45220300065,-3.3469,m
2023-11-09 07:03:40+00:00,45220300065,1.3322,m
2023-11-21 16:21:54+00:00,45220300065,2.7211,m
2023-11-30 03:48:46+00:00,45220300065,1.9496,m
2023-12-12 13:06:59+00:00,45220300065,-17.6226,m
2023-12-21 00:33:50+00:00,45220300065,1.105,m
2024-01-02 09:52:05+00:00,45220300065,0.9762,m
2024-01-10 21:18:55+00:00,45220300065,0.7951,m
2024-01-31 18:04:01+00:00,45220300065,1.9445,m
2024-02-21 14:49:06+00:00,45220300065,1.8369,m
2024-03-13 11:34:09+00:00,45220300065,0.9919,m
2024-03-25 20:52:23+00:00,45220300065,2.2186,m
2024-04-03 08:19:13+00:00,45220300065,1.36,m
2024-04-15 17:37:29+00:00,45220300065,-1.1887,m
2024-04-24 05:04:20+00:00,45220300065,1.6755,m
2024-05-06 14:22:32+00:00,45220300065,2.4499,m
2024-05-15 01:49:24+00:00,45220300065,1.3784,m
2024-05-27 11:07:37+00:00,45220300065,-0.856,m
2024-06-04 22:34:30+00:00,45220300065,2.7066,m
2024-06-17 07:52:43+00:00,45220300065,2.7199,m
2024-06-25 19:19:33+00:00,45220300065,3.5355,m
2024-07-08 04:37:46+00:00,45220300065,4.5447,m
2024-07-16 16:04:37+00:00,45220300065,4.1863,m
2024-07-29 01:22:51+00:00,45220300065,3.9885,m
2024-08-06 12:49:42+00:00,45220300065,3.8079,m
2024-08-27 09:34:46+00:00,45220300065,3.8632,m
2024-09-08 18:53:01+00:00,45220300065,3.7325,m
2024-09-17 06:19:52+00:00,45220300065,3.2276,m
2024-09-29 15:38:09+00:00,45220300065,3.2775,m
2024-10-08 03:04:59+00:00,45220300065,3.5923,m
2024-10-20 12:23:13+00:00,45220300065,2.996,m
2024-10-28 23:50:03+00:00,45220300065,2.7589,m
2024-11-18 20:35:07+00:00,45220300065,1.8758,m
2024-12-01 05:53:22+00:00,45220300065,1.7024,m
2024-12-09 17:20:12+00:00,45220300065,1.3034,m
2024-12-22 02:38:26+00:00,45220300065,1.1579,m
2024-12-30 14:05:17+00:00,45220300065,1.6442,m
2025-01-20 10:50:21+00:00,45220300065,1.0265,m
2025-02-01 20:08:35+00:00,45220300065,25.5115,m
2025-02-10 07:35:24+00:00,45220300065,0.7158,m
2025-02-22 16:53:40+00:00,45220300065,0.596,m
2025-03-03 04:20:30+00:00,45220300065,2.1513,m
2025-03-15 13:38:44+00:00,45220300065,1.9142,m
2025-03-24 01:05:35+00:00,45220300065,0.7852,m
2025-04-05 10:23:47+00:00,45220300065,0.9815,m
2025-04-13 21:50:39+00:00,45220300065,1.0821,m
2025-04-26 07:08:54+00:00,45220300065,1.3831,m
